Delivery_person_Age,Delivery_person_Ratings,Type_of_order,Type_of_vehicle,Time_taken,Distance_km
26,4.7,Snack ,motorcycle ,28,4.533355129
23,4.8,Drinks ,electric_scooter ,22,3.022288873
32,4.4,Drinks ,motorcycle ,46,6.217126122
33,4.6,Drinks ,scooter ,28,4.584121947
26,4.6,Buffet ,motorcycle ,10,1.562354418
34,4.1,Meal ,motorcycle ,33,6.216987154
34,4.9,Drinks ,motorcycle ,29,4.549284566
38,4.7,Buffet ,motorcycle ,28,3.124907992
20,5,Snack ,scooter ,12,1.574295332
32,4.3,Snack ,motorcycle ,20,3.108305614
32,5,Snack ,scooter ,39,5.959629149
25,4.5,Meal ,motorcycle ,19,3.148590641
21,4.9,Drinks ,motorcycle ,29,3.028710153
31,4.9,Drinks ,scooter ,16,3.148590641
38,5,Buffet ,scooter ,15,2.99956425
39,4.1,Drinks ,scooter ,33,4.662412535
22,4.6,Drinks ,motorcycle ,34,4.592934028
29,4.6,Drinks ,scooter ,26,4.687249019
38,4.9,Drinks ,scooter ,22,3.148590641
38,4.6,Buffet ,motorcycle ,38,6.225100671
39,4.8,Drinks ,motorcycle ,19,3.063903982
33,5,Meal ,scooter ,11,1.522158953
29,4.6,Buffet ,motorcycle ,13,1.574295332
29,4.6,Buffet ,motorcycle ,11,1.51421801
33,5,Meal ,motorcycle ,29,2.983628159
26,4.9,Meal ,motorcycle ,18,3.063034542
36,4.7,Drinks ,scooter ,12,1.514279215
28,4.6,Buffet ,scooter ,18,3.022250576
29,4.6,Buffet ,scooter ,21,3.022293364
20,4.6,Snack ,scooter ,12,1.516483052
23,4.1,Meal ,motorcycle ,25,2.982858805
29,4.6,Drinks ,scooter ,26,3.148590641
39,4.8,Meal ,motorcycle ,25,4.542730786
30,4.4,Drinks ,motorcycle ,24,3.108305614
33,5,Buffet ,scooter ,25,4.565843137
31,5,Drinks ,motorcycle ,39,7.576511251
28,4.7,Drinks ,scooter ,27,4.533237177
31,4.8,Snack ,motorcycle ,30,3.119703624
24,4.5,Drinks ,motorcycle ,25,4.584172529
35,4.7,Snack ,motorcycle ,27,3.112482602
33,4.5,Snack ,electric_scooter ,25,4.662797161
35,4.1,Snack ,scooter ,35,6.08795448
22,4.8,Buffet ,motorcycle ,14,1.554326927
39,4.6,Snack ,motorcycle ,27,3.022082449
29,4.6,Drinks ,electric_scooter ,22,2.933872957
38,4.6,Meal ,scooter ,19,3.063034542
29,4.6,Meal ,motorcycle ,17,2.983133949
36,4.8,Snack ,scooter ,34,4.595790717
30,5,Snack ,motorcycle ,23,4.595107231
34,4.5,Snack ,scooter ,26,4.469810373
23,4.9,Meal ,electric_scooter ,15,1.532014889
30,4.9,Buffet ,electric_scooter ,27,4.476748797
32,4.5,Buffet ,motorcycle ,27,3.108573866
26,4.9,Meal ,motorcycle ,12,1.531336288
30,5,Buffet ,scooter ,31,6.125485172
30,5,Buffet ,motorcycle ,39,7.555124753
21,4.6,Buffet ,electric_scooter ,16,3.107913086
33,4.1,Drinks ,motorcycle ,34,4.533355129
22,4.8,Snack ,motorcycle ,22,3.108263999
39,4.6,Meal ,motorcycle ,25,3.028385042
30,4.2,Buffet ,motorcycle ,30,3.032920861
22,4.3,Buffet ,motorcycle ,27,4.679516392
29,4.6,Buffet ,motorcycle ,31,3.148590641
21,5,Snack ,motorcycle ,19,2.987757277
28,4.8,Drinks ,electric_scooter ,15,1.538440238
39,4.3,Snack ,motorcycle ,21,3.063137547
26,5,Drinks ,motorcycle ,26,3.044071615
21,4.9,Meal ,scooter ,15,1.522012152
33,5,Drinks ,scooter ,17,3.067070567
38,5,Drinks ,motorcycle ,48,6.056770666
23,4.6,Meal ,motorcycle ,10,1.491511463
27,4.7,Meal ,electric_scooter ,16,2.988010963
32,4.5,Buffet ,scooter ,24,3.028766447
28,4.8,Drinks ,scooter ,16,3.076896742
32,5,Drinks ,motorcycle ,27,3.028542241
29,4.7,Meal ,motorcycle ,35,4.663400735
33,4.7,Meal ,scooter ,25,4.615778663
39,4.7,Snack ,scooter ,27,3.028668789
38,4.9,Drinks ,motorcycle ,23,3.112579066
29,4.8,Meal ,scooter ,19,3.076834484
38,4.9,Buffet ,electric_scooter ,27,4.601851356
39,5,Drinks ,scooter ,33,6.05674632
26,4.7,Buffet ,motorcycle ,10,1.574295332
29,4.6,Snack ,scooter ,30,4.584177772
36,4.2,Drinks ,scooter ,32,6.217124867
30,4.6,Meal ,scooter ,38,6.043006193
24,4.1,Buffet ,motorcycle ,25,3.148590641
35,4.7,Drinks ,electric_scooter ,26,2.983101525
33,4.6,Drinks ,scooter ,20,3.067435352
20,4.6,Meal ,scooter ,28,4.662786138
31,4.8,Drinks ,scooter ,22,3.022264968
39,4.9,Drinks ,scooter ,17,3.028734743
26,5,Meal ,scooter ,20,3.108592612
39,4.9,Meal ,motorcycle ,30,4.668868972
32,5,Snack ,motorcycle ,35,4.662200542
20,4.2,Drinks ,motorcycle ,26,3.108049708
33,4.5,Drinks ,scooter ,28,3.148590641
27,5,Meal ,electric_scooter ,19,2.983101525
32,4.7,Buffet ,scooter ,26,4.662889385
35,5,Meal ,motorcycle ,25,4.533355129
39,4.9,Snack ,motorcycle ,12,1.574295332
33,4.6,Meal ,scooter ,24,4.668790967
29,4.8,Buffet ,scooter ,27,4.67938791
30,4.8,Meal ,motorcycle ,28,3.023666123
26,4.8,Meal ,motorcycle ,34,4.532333034
21,4.6,Buffet ,motorcycle ,17,2.933497633
27,5,Meal ,motorcycle ,29,4.542501073
30,5,Buffet ,electric_scooter ,20,3.029486129
21,4.8,Drinks ,scooter ,27,4.668790967
23,4.8,Meal ,motorcycle ,28,4.663400735
30,4.8,Snack ,scooter ,25,4.722885901
34,4.9,Buffet ,motorcycle ,22,3.029045522
28,4.8,Drinks ,scooter ,17,3.022043895
26,4.9,Meal ,scooter ,25,4.544153014
33,4.8,Snack ,electric_scooter ,15,1.533951249
36,4.5,Snack ,motorcycle ,26,3.108842145
36,4.3,Drinks ,motorcycle ,26,3.112457969
38,4.8,Drinks ,motorcycle ,38,6.216987154
30,4.7,Snack ,motorcycle ,40,4.668997271
22,4.9,Drinks ,scooter ,24,3.119946537
24,5,Meal ,motorcycle ,16,3.062887383
33,4.6,Meal ,scooter ,17,3.108623397
39,4.6,Meal ,motorcycle ,26,4.663075616
26,4.5,Drinks ,motorcycle ,41,6.153128879
20,4.8,Meal ,scooter ,16,3.10858884
32,4.8,Meal ,motorcycle ,29,3.032931173
38,4.6,Buffet ,motorcycle ,37,4.679880922
33,4.6,Meal ,scooter ,16,2.9828783
30,4.7,Drinks ,scooter ,18,3.108848627
31,4.5,Snack ,motorcycle ,20,3.029486129
34,4.2,Buffet ,scooter ,32,5.966033769
33,4.6,Buffet ,electric_scooter ,33,6.112149768
30,5,Buffet ,motorcycle ,21,3.148590641
27,4.5,Meal ,motorcycle ,27,3.11240829
24,4.9,Snack ,motorcycle ,11,1.522121823
34,4.6,Meal ,motorcycle ,29,3.022223062
20,4.6,Buffet ,motorcycle ,29,3.148590641
28,4.9,Meal ,scooter ,10,1.522174214
24,4.5,Drinks ,electric_scooter ,13,1.531539118
27,4.8,Drinks ,scooter ,12,1.511158539
39,4.7,Meal ,scooter ,22,3.067699762
37,4.7,Meal ,motorcycle ,29,4.668662883
37,5,Buffet ,motorcycle ,34,4.661823528
34,4.6,Buffet ,motorcycle ,26,4.662412535
34,4.2,Meal ,scooter ,31,6.060812098
38,4.6,Buffet ,scooter ,27,4.474164174
32,4.6,Drinks ,motorcycle ,15,1.554439501
31,4.8,Meal ,motorcycle ,21,3.119729469
32,4.7,Buffet ,scooter ,20,3.108561937
35,4.8,Drinks ,electric_scooter ,32,6.29718109
22,4.2,Drinks ,motorcycle ,24,4.549306098
29,4.8,Drinks ,scooter ,28,4.679560335
24,4.3,Meal ,motorcycle ,27,3.112452777
34,4.4,Buffet ,scooter ,34,6.135716715
30,4.7,Meal ,scooter ,25,3.032906509
31,5,Drinks ,motorcycle ,25,4.601466799
31,4.7,Drinks ,scooter ,25,4.67950283
31,4.8,Buffet ,motorcycle ,33,5.867176024
36,4.8,Snack ,scooter ,28,3.044073051
23,4.7,Drinks ,motorcycle ,24,4.566377678
27,4.9,Meal ,motorcycle ,17,3.0216076
36,4.2,Meal ,motorcycle ,35,4.533234659
26,5,Snack ,motorcycle ,14,1.538452729
34,4.8,Drinks ,motorcycle ,29,3.148590641
35,4.3,Snack ,scooter ,34,6.217102469
22,4.5,Drinks ,motorcycle ,24,3.068060687
39,4.8,Drinks ,motorcycle ,23,3.062123765
34,5,Drinks ,motorcycle ,28,4.601626369
33,4.7,Meal ,scooter ,27,4.594240316
38,4.7,Drinks ,motorcycle ,27,4.499325812
22,4.6,Buffet ,scooter ,16,3.022206354
24,4.7,Snack ,scooter ,21,3.043947623
27,4.3,Meal ,motorcycle ,45,6.217575829
30,5,Snack ,motorcycle ,27,4.668411656
31,4.4,Meal ,motorcycle ,25,4.722885901
36,4.2,Buffet ,motorcycle ,31,3.119618007
26,4.6,Buffet ,scooter ,12,1.538541546
30,4.9,Snack ,scooter ,24,3.119732907
31,5,Meal ,scooter ,32,4.474358203
29,3.8,Buffet ,motorcycle ,46,4.61578658
22,4.9,Buffet ,motorcycle ,25,3.076645107
21,4.6,Snack ,scooter ,18,3.044299636
29,4.2,Meal ,motorcycle ,28,3.108810967
29,4.6,Drinks ,motorcycle ,28,4.542596396
20,4.7,Meal ,motorcycle ,17,2.999550681
23,4.9,Drinks ,scooter ,13,1.531219608
33,4.9,Snack ,motorcycle ,18,3.119732907
38,4.8,Buffet ,motorcycle ,34,4.543073288
39,4.7,Snack ,scooter ,18,3.091670945
31,4.6,Snack ,motorcycle ,28,4.594039413
37,4.8,Meal ,scooter ,29,3.044094912
31,4.1,Snack ,motorcycle ,32,4.663205803
31,4.4,Drinks ,motorcycle ,38,4.687163034
36,4.5,Snack ,motorcycle ,26,3.107941095
24,4.7,Meal ,scooter ,14,1.492307905
27,4.7,Meal ,scooter ,22,3.044300593
37,4.2,Buffet ,motorcycle ,31,3.119632515
27,4.5,Snack ,motorcycle ,13,1.470370299
31,4.7,Snack ,motorcycle ,34,6.057263972
32,4,Buffet ,motorcycle ,33,6.057133785
32,4.7,Drinks ,scooter ,25,4.474368951
32,5,Drinks ,electric_scooter ,10,1.514263045
28,5,Meal ,motorcycle ,28,3.108843275
32,4.6,Drinks ,scooter ,33,4.66281506
29,4.9,Buffet ,scooter ,11,1.574295332
33,4.8,Snack ,motorcycle ,16,3.029486129
32,4.7,Buffet ,scooter ,33,6.043881415
29,4.6,Meal ,motorcycle ,31,6.060768729
29,4.7,Buffet ,scooter ,11,1.514768449
23,4.9,Buffet ,motorcycle ,19,3.062790652
39,5,Meal ,electric_scooter ,26,3.112466479
29,4.6,Drinks ,scooter ,27,4.662162247
36,4.3,Meal ,motorcycle ,42,6.087761101
26,4.6,Buffet ,motorcycle ,14,1.554168094
20,4.6,Buffet ,motorcycle ,27,4.614907172
28,4.6,Snack ,scooter ,19,3.107880083
27,4.6,Drinks ,scooter ,14,1.4702463
28,4.7,Buffet ,motorcycle ,19,2.982964018
37,4.5,Snack ,motorcycle ,23,3.119946537
29,4.7,Meal ,scooter ,19,3.108848712
26,4.9,Drinks ,scooter ,19,3.119619278
38,4.5,Meal ,scooter ,17,3.044195789
27,4.6,Drinks ,motorcycle ,11,1.554145515
36,4.3,Buffet ,motorcycle ,39,6.057133785
39,4.5,Buffet ,motorcycle ,26,4.601683729
38,4.9,Buffet ,scooter ,24,3.091747626
32,4.8,Snack ,motorcycle ,19,2.982337376
32,4.5,Snack ,motorcycle ,26,3.067831711
32,4.1,Meal ,electric_scooter ,34,6.29718109
37,4.5,Snack ,motorcycle ,28,3.028710153
29,4.6,Snack ,electric_scooter ,29,3.044196603
27,4.9,Drinks ,motorcycle ,23,4.593119762
38,4.7,Drinks ,motorcycle ,29,4.662797161
23,4.9,Meal ,scooter ,27,4.66865619
22,4.6,Drinks ,motorcycle ,11,1.534134015
29,4.6,Drinks ,motorcycle ,32,6.29718109
23,4.9,Meal ,motorcycle ,11,1.538437372
26,4.5,Drinks ,scooter ,27,3.067768443
31,4.8,Drinks ,scooter ,32,4.566221875
30,4.6,Buffet ,motorcycle ,20,3.022223062
35,4.7,Drinks ,motorcycle ,33,4.66281506
27,4,Snack ,motorcycle ,20,3.091289506
26,4.7,Snack ,scooter ,18,3.148590641
22,4.8,Snack ,motorcycle ,24,4.601089045
26,4.9,Meal ,motorcycle ,26,4.533297673
29,5,Buffet ,motorcycle ,24,4.584184646
21,4.6,Buffet ,motorcycle ,29,4.61555495
23,4.4,Snack ,motorcycle ,24,3.077069908
35,4.2,Drinks ,motorcycle ,32,6.216398416
25,4.9,Meal ,motorcycle ,29,4.722885901
25,3.9,Drinks ,motorcycle ,45,6.044378218
26,4.8,Snack ,scooter ,18,3.108033876
39,4.4,Snack ,scooter ,31,5.95957325
32,4.2,Buffet ,motorcycle ,23,3.077225949
28,4.1,Snack ,motorcycle ,27,4.532987595
35,4.3,Drinks ,motorcycle ,33,6.21563715
29,4.6,Snack ,electric_scooter ,33,6.239285008
24,4.6,Snack ,scooter ,16,3.032834237
24,4.9,Snack ,motorcycle ,18,3.023713189
35,4.9,Buffet ,motorcycle ,29,3.067941148
35,5,Snack ,motorcycle ,17,3.108527568
28,4.9,Meal ,scooter ,25,4.474033743
35,4.3,Meal ,motorcycle ,24,2.983587957
25,4.7,Buffet ,motorcycle ,17,3.056168388
29,4.6,Snack ,electric_scooter ,11,1.554292537
33,4.9,Buffet ,electric_scooter ,26,3.094233065
34,4.6,Buffet ,scooter ,21,2.933462666
39,5,Snack ,motorcycle ,54,10.60602758
30,4.7,Meal ,motorcycle ,25,4.546238458
28,5,Drinks ,motorcycle ,31,6.153650532
33,4.9,Meal ,motorcycle ,34,6.044292612
28,5,Meal ,motorcycle ,31,4.469847742
36,5,Meal ,motorcycle ,49,6.216405543
21,4.8,Drinks ,motorcycle ,26,4.663219323
20,4.7,Drinks ,scooter ,25,3.032920861
31,4.9,Buffet ,motorcycle ,31,4.565999915
33,4.1,Meal ,electric_scooter ,39,7.798883381
28,4.7,Buffet ,scooter ,22,2.940475083
24,4.4,Meal ,motorcycle ,44,7.571534087
29,4.6,Drinks ,scooter ,32,6.217821767
30,4.8,Buffet ,electric_scooter ,18,3.112693778
26,5,Snack ,scooter ,24,4.722885901
34,4.8,Snack ,motorcycle ,18,3.112541393
27,4.4,Buffet ,motorcycle ,47,6.153632414
25,4,Buffet ,motorcycle ,15,1.522072649
31,4.8,Buffet ,motorcycle ,26,4.54932157
35,5,Buffet ,scooter ,24,4.543024394
26,5,Buffet ,scooter ,26,4.722885901
31,4.1,Snack ,motorcycle ,27,3.04396095
31,4.5,Snack ,motorcycle ,27,3.062870626
31,4.6,Meal ,motorcycle ,47,8.947818672
25,5,Buffet ,scooter ,16,3.030491186
38,5,Snack ,motorcycle ,32,6.29718109
31,4.6,Drinks ,scooter ,27,4.614907172
31,4.6,Buffet ,motorcycle ,23,3.119732907
33,4.4,Drinks ,motorcycle ,21,3.108747506
33,4.7,Drinks ,electric_scooter ,25,3.044270065
27,4.8,Drinks ,motorcycle ,28,4.474564493
23,4.6,Buffet ,scooter ,33,4.592495309
27,4,Snack ,motorcycle ,35,6.125485172
30,4.6,Buffet ,motorcycle ,29,3.032906509
33,4.1,Meal ,scooter ,38,6.056733616
20,4.5,Meal ,motorcycle ,21,3.112471119
20,4.8,Meal ,motorcycle ,19,2.983628159
24,4.5,Buffet ,motorcycle ,18,3.062887383
26,4.7,Drinks ,motorcycle ,12,1.491514858
30,5,Meal ,scooter ,24,3.067837573
31,4.8,Meal ,motorcycle ,33,5.975476757
38,4.3,Snack ,motorcycle ,33,4.566333312
32,5,Snack ,motorcycle ,16,3.043976402
28,4.6,Drinks ,scooter ,26,4.533309274
34,4.5,Meal ,motorcycle ,30,3.119639744
28,4.5,Meal ,motorcycle ,23,3.112470939
20,4.8,Meal ,electric_scooter ,11,1.522135156
39,4.8,Buffet ,motorcycle ,26,4.679555177
29,4.6,Drinks ,scooter ,17,2.983133949
39,4.9,Buffet ,motorcycle ,19,3.108747506
29,5,Drinks ,electric_scooter ,17,3.028450414
24,4.6,Buffet ,scooter ,29,4.668717336
35,4.8,Drinks ,motorcycle ,18,3.04394335
35,4,Buffet ,scooter ,33,6.153519304
33,4.7,Drinks ,scooter ,38,6.216398416
37,4.8,Snack ,motorcycle ,22,3.062377377
39,4.8,Drinks ,scooter ,22,3.044299636
36,4,Drinks ,motorcycle ,35,6.087694969
39,4.6,Drinks ,motorcycle ,29,2.982964393
23,4.9,Meal ,motorcycle ,26,4.662344747
26,4.7,Drinks ,motorcycle ,20,3.067699762
32,4.7,Snack ,motorcycle ,30,3.148590641
26,4.6,Buffet ,scooter ,29,4.474316986
28,4.8,Drinks ,motorcycle ,16,3.108260438
24,4.9,Snack ,scooter ,29,4.61578658
30,4.3,Drinks ,scooter ,32,4.542599148
27,4.4,Meal ,motorcycle ,22,3.068060687
23,4.6,Snack ,motorcycle ,16,3.023666123
39,4.9,Snack ,scooter ,24,3.032932095
20,4.5,Meal ,scooter ,11,1.53863569
36,4.7,Meal ,scooter ,27,4.601692524
38,5,Meal ,scooter ,33,6.29718109
37,4.9,Meal ,motorcycle ,23,3.148590641
34,4.6,Snack ,motorcycle ,28,3.112693778
31,4.7,Buffet ,motorcycle ,39,6.043988487
22,4.9,Drinks ,electric_scooter ,29,4.601098807
22,4.8,Drinks ,motorcycle ,19,3.03074171
30,4.9,Meal ,motorcycle ,19,3.148590641
39,4.1,Meal ,scooter ,34,5.964440155
37,4,Meal ,scooter ,36,4.474210004
36,4.3,Meal ,motorcycle ,29,3.076840217
37,4.8,Buffet ,motorcycle ,30,3.108281812
21,4.7,Drinks ,motorcycle ,29,4.67941069
32,4.3,Drinks ,scooter ,32,6.046847505
22,4.1,Snack ,motorcycle ,26,3.148590641
36,4.8,Snack ,motorcycle ,27,3.022206354
22,4.9,Snack ,scooter ,13,1.559829616
33,4.7,Drinks ,scooter ,21,3.077069908
30,4,Buffet ,electric_scooter ,32,6.225100671
31,4.6,Meal ,motorcycle ,29,4.679456569
30,5,Meal ,motorcycle ,31,6.06563143
33,4.8,Buffet ,motorcycle ,24,3.06779348
35,4.2,Drinks ,motorcycle ,35,4.602027278
30,4.9,Meal ,motorcycle ,25,4.662866815
22,4.8,Meal ,scooter ,12,1.470370299
25,4.4,Snack ,scooter ,32,6.087998219
37,4.4,Snack ,scooter ,35,4.679569355
30,4.9,Snack ,motorcycle ,24,4.687100033
34,4.3,Snack ,motorcycle ,31,6.043988487
25,4.8,Drinks ,electric_scooter ,23,4.584180286
35,4.5,Snack ,motorcycle ,20,3.056155603
25,5,Drinks ,motorcycle ,11,1.538440238
36,4.8,Snack ,scooter ,20,2.979969867
34,5,Drinks ,motorcycle ,20,3.04396095
32,4.4,Drinks ,motorcycle ,26,4.549355142
29,4.5,Snack ,scooter ,10,1.511158539
29,4.6,Buffet ,bicycle ,14,1.511048601
39,4.4,Buffet ,motorcycle ,34,6.125485172
32,4.8,Drinks ,motorcycle ,24,4.662004779
39,4.4,Drinks ,scooter ,31,4.679409682
38,4.1,Snack ,scooter ,32,4.614907172
38,4.5,Drinks ,motorcycle ,27,4.54932157
21,4.5,Meal ,scooter ,30,3.076905796
23,4.7,Drinks ,motorcycle ,24,4.566377678
39,4.6,Buffet ,scooter ,16,3.108573866
38,4.8,Meal ,scooter ,18,3.063984674
25,4.8,Meal ,motorcycle ,25,4.66865619
38,4.9,Snack ,motorcycle ,20,3.06779348
30,4.6,Snack ,motorcycle ,23,3.077061635
29,4.7,Drinks ,motorcycle ,24,2.979921771
36,4.6,Meal ,motorcycle ,29,3.112541393
30,4.7,Snack ,motorcycle ,20,3.063034542
28,4.9,Buffet ,motorcycle ,23,3.077120819
26,4.2,Buffet ,motorcycle ,22,3.112579066
29,4.6,Drinks ,scooter ,32,6.044208578
29,4.7,Drinks ,motorcycle ,24,3.062870626
29,4.8,Drinks ,scooter ,16,3.064563195
23,4.7,Snack ,motorcycle ,19,3.068092972
39,4.8,Snack ,electric_scooter ,15,1.516491103
29,4.6,Buffet ,scooter ,26,4.601466799
32,5,Drinks ,motorcycle ,25,4.565999915
38,4.7,Drinks ,motorcycle ,28,3.044195789
29,4.6,Snack ,motorcycle ,15,1.538572009
35,4.3,Drinks ,motorcycle ,34,6.044308083
21,4.6,Drinks ,motorcycle ,16,3.064563195
31,4.6,Snack ,scooter ,29,3.044047847
28,4.6,Buffet ,scooter ,15,1.511129237
37,4.3,Buffet ,scooter ,35,6.216432233
28,4.6,Buffet ,motorcycle ,18,3.022043895
36,4.2,Buffet ,motorcycle ,35,6.065636263
35,4.8,Meal ,scooter ,23,3.112470939
31,4.4,Buffet ,scooter ,33,6.123239004
20,4.1,Snack ,motorcycle ,16,3.119739432
30,4.9,Drinks ,electric_scooter ,27,2.999584289
29,4.8,Meal ,motorcycle ,19,3.108110003
31,4.7,Meal ,electric_scooter ,34,5.975476757
20,4.8,Snack ,scooter ,26,3.0216076
30,5,Buffet ,motorcycle ,33,5.965641116
25,4.5,Buffet ,motorcycle ,16,3.108263999
26,4.9,Drinks ,scooter ,10,1.489971163
29,4.6,Meal ,scooter ,17,3.108527568
24,4.6,Snack ,scooter ,26,4.679420531
32,4.1,Snack ,motorcycle ,34,5.998974064
25,5,Snack ,motorcycle ,29,4.662200542
35,4.7,Buffet ,scooter ,26,4.615284724
23,4.8,Drinks ,motorcycle ,13,1.534076243
24,5,Meal ,motorcycle ,25,4.474564493
38,4.7,Snack ,motorcycle ,29,3.028475129
22,5,Snack ,motorcycle ,15,1.554302171
21,4.9,Drinks ,scooter ,30,4.542477808
20,4.7,Buffet ,motorcycle ,30,4.61554454
37,4.8,Meal ,scooter ,10,1.514386348
26,5,Buffet ,motorcycle ,21,3.148590641
35,4.2,Drinks ,motorcycle ,31,5.86693455
31,5,Meal ,scooter ,27,3.148590641
32,4.8,Drinks ,motorcycle ,29,4.615284724
37,4.8,Drinks ,motorcycle ,28,4.533234659
37,4.6,Buffet ,scooter ,18,3.148590641
25,4.6,Snack ,scooter ,12,1.574295332
28,4.5,Meal ,motorcycle ,19,3.108592612
26,5,Buffet ,motorcycle ,35,4.475294249
36,4.6,Meal ,motorcycle ,31,4.615284724
36,4.4,Meal ,scooter ,31,6.127633915
28,4.6,Drinks ,scooter ,18,3.028542241
26,4.7,Snack ,motorcycle ,26,4.593527266
34,4.2,Snack ,motorcycle ,46,4.67957786
31,5,Snack ,motorcycle ,32,4.679408283
26,4.9,Snack ,motorcycle ,27,2.979923611
39,4.6,Buffet ,motorcycle ,34,6.135366559
26,4.5,Meal ,motorcycle ,12,1.554070324
22,3.7,Meal ,motorcycle ,43,6.217575658
24,4,Drinks ,scooter ,31,6.125788396
39,4.6,Drinks ,motorcycle ,28,4.67957786
32,4.7,Snack ,motorcycle ,33,6.124071802
28,4.5,Drinks ,electric_scooter ,27,4.565999915
26,4.9,Buffet ,motorcycle ,27,3.119738917
21,4.6,Buffet ,motorcycle ,23,3.063034542
34,4.9,Buffet ,motorcycle ,34,4.637699894
39,4.8,Meal ,motorcycle ,31,4.601588803
34,4.2,Drinks ,scooter ,33,6.239175228
29,4.8,Snack ,scooter ,24,4.722885901
35,4.5,Buffet ,electric_scooter ,26,3.077069908
27,4.7,Snack ,scooter ,15,1.538550918
35,4.7,Buffet ,scooter ,24,3.148590641
37,4.3,Meal ,scooter ,36,6.126100319
29,4.6,Snack ,motorcycle ,21,3.119729407
36,4.2,Drinks ,scooter ,31,6.153924855
39,4.8,Buffet ,scooter ,23,3.030756181
39,4.3,Buffet ,motorcycle ,38,4.668882611
37,4.3,Buffet ,motorcycle ,31,4.593527266
33,4.8,Buffet ,motorcycle ,27,3.094233065
26,4.7,Drinks ,motorcycle ,19,2.982964393
32,4.9,Meal ,motorcycle ,20,3.077103829
33,4.7,Drinks ,motorcycle ,42,4.545662357
20,4.9,Buffet ,scooter ,16,3.148590641
37,4.9,Snack ,scooter ,34,6.29718109
28,4.7,Buffet ,motorcycle ,18,3.077131226
35,4.6,Snack ,scooter ,17,3.044047847
34,4.1,Meal ,motorcycle ,30,3.062830119
33,4.6,Meal ,motorcycle ,34,4.662808539
24,4.2,Snack ,motorcycle ,22,2.979451189
26,4.9,Drinks ,motorcycle ,21,3.108843275
39,4.9,Snack ,motorcycle ,33,6.217806919
35,4.3,Meal ,motorcycle ,33,4.474368951
22,4.8,Meal ,scooter ,15,1.531010863
20,4.8,Buffet ,scooter ,20,2.982832869
31,4.5,Drinks ,scooter ,29,2.982337376
38,4.7,Buffet ,scooter ,15,2.983587957
22,4.2,Meal ,motorcycle ,18,3.032931173
37,4.8,Meal ,scooter ,29,3.077076845
27,4.1,Buffet ,motorcycle ,27,3.023543804
36,4.3,Buffet ,motorcycle ,31,4.679389818
35,4.8,Drinks ,motorcycle ,25,3.124799029
36,4,Meal ,motorcycle ,44,4.565869543
22,4.8,Snack ,scooter ,14,1.554321334
30,4.4,Meal ,motorcycle ,34,6.239285008
29,4.6,Snack ,scooter ,21,3.022082449
21,4.7,Snack ,motorcycle ,24,4.615636542
34,4.9,Snack ,motorcycle ,22,2.933597297
36,4.8,Buffet ,motorcycle ,23,3.023198916
27,4.6,Drinks ,scooter ,15,2.98293768
37,4.5,Meal ,scooter ,26,4.668662883
32,4.9,Drinks ,scooter ,25,3.148590641
34,4.7,Drinks ,motorcycle ,29,4.535210692
25,4.6,Meal ,scooter ,21,3.028448579
34,4.2,Meal ,scooter ,37,6.057183922
30,5,Drinks ,electric_scooter ,19,3.043947623
32,4.6,Drinks ,scooter ,28,2.940826977
31,4.9,Snack ,electric_scooter ,19,3.023518614
20,5,Snack ,scooter ,22,3.021790765
32,4.3,Snack ,motorcycle ,33,6.056696871
33,4.2,Drinks ,motorcycle ,35,4.662004779
30,5,Snack ,motorcycle ,21,3.028385042
30,4.6,Snack ,motorcycle ,45,6.239160756
32,4.1,Buffet ,motorcycle ,22,2.999599167
24,4.6,Buffet ,motorcycle ,24,3.108848627
23,4.9,Drinks ,motorcycle ,22,2.979946008
24,4.6,Buffet ,motorcycle ,18,3.028733857
28,4.6,Drinks ,motorcycle ,14,1.554156219
37,4.6,Drinks ,motorcycle ,26,3.044104142
28,4.5,Snack ,scooter ,15,1.554302171
27,4.9,Snack ,motorcycle ,18,3.030683404
32,4.5,Buffet ,motorcycle ,29,3.062395371
28,5,Snack ,motorcycle ,26,4.615778663
31,5,Snack ,scooter ,27,4.542599148
39,4.8,Snack ,scooter ,19,3.148590641
38,4.9,Snack ,motorcycle ,28,3.032931173
31,4.7,Drinks ,motorcycle ,36,6.05674632
24,4.6,Snack ,motorcycle ,29,4.641296617
32,4.6,Buffet ,motorcycle ,24,3.119739432
35,4.7,Buffet ,scooter ,25,4.593527266
39,4.3,Snack ,motorcycle ,37,6.154101629
31,4.3,Buffet ,motorcycle ,32,4.594976295
33,4.8,Meal ,motorcycle ,33,6.12532529
30,4.6,Buffet ,motorcycle ,25,4.722885901
20,3.7,Snack ,motorcycle ,47,7.811534721
30,4.2,Drinks ,motorcycle ,45,6.043881415
39,4.6,Meal ,motorcycle ,28,4.532607831
34,4.4,Buffet ,motorcycle ,33,4.662866815
32,4.6,Snack ,electric_scooter ,39,6.239285008
36,5,Drinks ,scooter ,27,4.668680384
21,4.7,Snack ,motorcycle ,25,4.60189505
33,4.4,Drinks ,scooter ,39,5.975672108
36,4.6,Meal ,motorcycle ,34,4.601683729
37,4.5,Drinks ,scooter ,27,2.979883342
24,4.2,Meal ,scooter ,31,4.47420036
30,4.6,Drinks ,electric_scooter ,26,4.566261891
